Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Generic Recycled Metal Item,Healthcare,Recycled Metal,567.6034637747734,1.9009723341033968,0.9256646441930982,19.590076645725194,90.83801894756716,271.19534594821084
Generic Recycled Metal Item,Food & Beverage,Recycled Metal,715.3659387107115,1.351688396750363,4.2459782578265965,9.703979475711794,84.99336017718372,106.12396836017919
Generic Agro-Waste Fiber Item,Toys,Agro-Waste Fiber,1.9462434728441416,9.446187462897472,94.11150345031376,4.200504393109381,47.757449522469976,86.1701102392737
Generic Plant-Based Item,Toys,Plant-Based,22.435506681171,0.4360651879994085,78.92047022117652,0.4125962689241129,47.73188586129591,6.219214854658641
Generic Bio-Composite Item,E-commerce,Bio-Composite,176.04816638109483,8.045601783757064,31.110229041464777,23.565653283202263,47.888096354461595,440.7655057474932
Generic Bio-Composite Item,Automotive,Bio-Composite,107.58249492752927,174.67961641777865,51.74300314586284,662.8683102854652,31.96069022396827,14351.78136712146
Generic Agro-Waste Fiber Item,Construction,Agro-Waste Fiber,13.484034637089565,591.5953346906874,88.5363411330973,299.8300105121999,46.29996133587348,4194.239929609843
Generic Plant-Based Item,Automotive,Plant-Based,14.599097247993143,47.99728157502717,97.97769728275759,55.72377565018789,22.10089117242413,935.4919887129095
Generic Recycled Fiber Item,Home Appliances,Recycled Fiber,15.091113914852661,5.484574734234345,60.900767665380926,8.988611931771098,79.29087228738581,69.07501395268869
Generic Composite Item,Agriculture,Composite,316.80387552495495,29.701181233553413,5.420931896363619,153.24992011687445,10.357478694668277,2890.84303240555
Generic Agro-Waste Fiber Item,Healthcare,Agro-Waste Fiber,6.23809330876154,1.362498092559209,98.9992236790045,0.8164095024164717,43.590350432466565,18.916915155165174
Generic Natural Fiber Item,Agriculture,Natural Fiber,28.40234167632123,46.79341097386199,83.3406789218415,51.5979963412073,59.646745045479065,643.8126147692104
Generic Composite Item,Toys,Composite,218.3659687133068,3.902497053763371,14.572702629833255,23.57241630974739,26.52411391587932,540.4103450950445
Generic Recycled Metal Item,E-commerce,Recycled Metal,658.3644434582046,13.004683130242164,2.625157504301341,102.43667136895262,85.20466735903055,945.1379551739145
Generic Natural Fiber Item,Healthcare,Natural Fiber,23.901422446468597,1.7958979346119457,92.45874765870238,2.8454672172093614,49.914864163689145,49.9505999339126
Generic Bio-Composite Item,Agriculture,Bio-Composite,126.73475596625157,27.368641548145867,31.331299905997103,80.65805983859069,55.565806000410234,1240.9755960675573
Generic Bioplastic Item,Home Appliances,Bioplastic,31.25563842310107,29.938080871891206,58.84271828863098,82.75013468290528,40.15246419454078,1553.2452994974028
Generic Biopolymer Item,Automotive,Biopolymer,18.831410101905885,240.60624920282834,91.30679758388236,578.4913724451596,69.65901340580193,17355.134942775378
Generic Natural Fiber Item,Cosmetics,Natural Fiber,26.313367239921977,0.34795040454795406,97.28985760614697,0.4607554984738318,49.356396758148065,9.912145486860567
Generic Agro-Waste Fiber Item,Healthcare,Agro-Waste Fiber,6.72856075122442,0.6746776687030234,98.60180701019478,0.43420502301295455,23.17502281485752,9.007089493255407
Generic Recycled Fiber Item,Food & Beverage,Recycled Fiber,31.37214440684395,0.9843930166629687,40.20580683018859,1.3187993802335625,82.79787669632401,10.156091276713054
Generic Recycled Plastic Item,Automotive,Recycled Plastic,75.39814822709607,139.93307028985973,7.58688330697908,488.77498440766857,74.82832161468232,4767.764097343435
Generic Recycled Metal Item,Home Appliances,Recycled Metal,526.0172171920792,6.402066557649791,0.04536202326362482,54.44964080090314,96.37358840999684,659.077211152745
Generic Recycled Fiber Item,E-commerce,Recycled Fiber,30.203645082236562,10.862795518923555,55.686048457807864,14.318729874462939,57.17989293695334,108.2999433478231
Generic Recycled Plastic Item,Electronics,Recycled Plastic,48.057814016808976,0.38579344257060094,12.081720886452816,1.2738860340212061,71.6837650367193,13.157997330171321
Generic Natural Fiber Item,Toys,Natural Fiber,36.146104184571286,0.5528461347438772,99.46977938354794,0.6421313808532279,58.75511421142766,9.673132420790585
Generic Recycled Metal Item,E-commerce,Recycled Metal,593.1859142427995,8.157894456823577,3.852037089038966,54.346199471317156,93.6659075321301,597.125453072071
Generic Recycled Metal Item,Electronics,Recycled Metal,812.5258646769396,0.5558584174839091,2.6351204810593103,4.553716993521186,96.51841531599793,72.38001198293576
Generic Biopolymer Item,Electronics,Biopolymer,45.381901288630246,0.7001088757264214,93.71328287040461,1.488114533820281,31.25209254990065,53.639297226024844
Generic Recycled Plastic Item,Food & Beverage,Recycled Plastic,46.452912140920205,0.855429356129309,14.839776479598282,2.350315661906014,80.23335015787607,21.550339064097187
Generic Recycled Metal Item,Cosmetics,Recycled Metal,521.1158062342568,0.34325007141914826,4.321791249198185,3.0895840815305085,89.46419813383115,47.13283301402879
Generic Recycled Plastic Item,Automotive,Recycled Plastic,77.80786967184164,6.429749334623205,7.941679733434778,24.884332231540743,92.79590087399778,239.99518081798755
Generic Recycled Plastic Item,Electronics,Recycled Plastic,43.532408546624126,2.8141427292868295,6.608254690781901,8.103176258469473,86.28798667005663,110.23034753979485
Generic Recycled Metal Item,Agriculture,Recycled Metal,343.4681326767353,1.2608919368192537,1.962467782033424,8.900057411285246,89.59877669434248,75.46730242202669
Generic Recycled Metal Item,Home Appliances,Recycled Metal,844.691191790784,38.20064824547125,3.6214265406320596,336.96583863690887,94.98323278202567,3946.217876925931
Generic Biopolymer Item,Construction,Biopolymer,27.110579867569385,172.22791603550053,87.15316575275347,380.66597454428256,67.64950016929546,7774.476831459204
Generic Recycled Metal Item,Home Appliances,Recycled Metal,514.6808105569628,33.33153378207969,1.6104735110966768,278.9630281035988,99.54932772629572,3610.4253928323906
Generic Recycled Fiber Item,Automotive,Recycled Fiber,8.137035210032007,43.5356804002493,65.45720998174546,75.8293897690466,78.25902905947605,602.5836631450655
Generic Natural Fiber Item,Automotive,Natural Fiber,28.759139806418435,236.9429147324976,95.66845451883229,337.6961758401732,44.49031943524632,6026.19736560227
Generic Biopolymer Item,Electronics,Biopolymer,30.831139958140504,4.0956239613143435,82.52521933187838,8.688774846589792,51.05610643744453,301.496466143273
Generic Plant-Based Item,Construction,Plant-Based,16.981973214407184,521.9838777693958,88.47226065826729,594.157670688773,29.870523134439864,6363.1035954195995
Generic Bioplastic Item,E-commerce,Bioplastic,39.92782865812556,16.501823609971815,69.4377242828171,35.27682834794001,61.57605334816792,661.3271977854668
Generic Bio-Composite Item,Toys,Bio-Composite,70.10777725708462,6.8342596000697835,30.919575066174183,22.598098328858438,37.730486655336406,454.0463055425847
Generic Natural Fiber Item,Toys,Natural Fiber,20.378049776408886,4.312384011035946,87.42077525969205,5.408156539870135,59.505982549442315,71.56131235497978
Generic Composite Item,Food & Beverage,Composite,636.7116190408303,1.0246709887069354,14.007018640112586,5.0970968452939855,18.434418537469107,134.90670515610697
Generic Bio-Composite Item,Construction,Bio-Composite,148.41843081295286,500.2584339329688,51.99339067245843,2039.784051864218,33.9470305538178,26912.317545657577
Generic Recycled Fiber Item,E-commerce,Recycled Fiber,34.14185282124919,6.014828790604553,47.23907810837959,7.649572300730582,84.17540373478317,52.977193806391774
Generic Plant-Based Item,Agriculture,Plant-Based,19.823771285873185,35.98741360303659,74.90571617755069,32.364745595633295,31.73244609955282,328.1635667260148
Generic Natural Fiber Item,Agriculture,Natural Fiber,17.110835713250086,39.72631165672185,84.69348076523102,39.18816271991427,55.348386786430105,466.8978351496589
Generic Agro-Waste Fiber Item,Toys,Agro-Waste Fiber,6.969142542103118,4.3657864842518785,92.3428997320806,2.037534946600079,41.203316506563375,38.607115009020376
Generic Bioplastic Item,Home Appliances,Bioplastic,41.34047701198782,15.555818015520064,77.36266154457603,42.43368672273056,61.161567823366106,861.3848682994469
Generic Recycled Plastic Item,Construction,Recycled Plastic,33.42521136535889,219.45094115600673,10.31169528001032,754.0501976543511,93.41514230737404,5118.522049792917
Generic Recycled Metal Item,Food & Beverage,Recycled Metal,324.9437154302353,1.0637461365079457,0.7417160048104443,7.832269790268804,99.73260245917695,91.04837847204176
Generic Plant-Based Item,Home Appliances,Plant-Based,17.889900714481257,19.280114514086645,84.6653974077076,20.105403170758137,40.005927726383135,320.48744323914303
Generic Plant-Based Item,Toys,Plant-Based,9.708727094140036,1.707580757156977,91.92488424612628,1.523330753207303,24.68491534376522,23.98041899576949
Generic Recycled Fiber Item,E-commerce,Recycled Fiber,5.525479725861867,9.419989501780837,49.76589161689497,12.31496191741312,83.23508765366822,92.12024555685473
Generic Agro-Waste Fiber Item,Agriculture,Agro-Waste Fiber,17.236321258653916,68.98372242805296,84.31350304795434,27.637649618450588,39.766564106979715,485.0152566969279
Generic Composite Item,Toys,Composite,224.10601943027802,9.9941958851296,14.771741842213173,58.16869276499999,18.13815921445741,1370.8954664745872
Generic Recycled Plastic Item,Home Appliances,Recycled Plastic,75.91145187334709,26.7194426160852,14.256748308807119,86.44847981387001,80.95430866029969,874.9039039377794
Generic Natural Fiber Item,Healthcare,Natural Fiber,29.47223976383179,0.6007698563749587,86.56762455770162,0.9925479739914336,45.20834993316576,17.806946349312508
